Date,Open,Close,Low,High,Volume
2017-10-17,1005.5900268554688,1009.1300048828125,1004.3800048828125,1011.469970703125,2319700
2017-10-18,1009.27001953125,997.0,996.5499877929688,1022.3099975585938,2499700
2017-10-19,990.0,986.6099853515625,980.239990234375,991.0499877929688,3108200
2017-10-20,993.530029296875,982.9099731445312,982.0,994.6199951171875,2365100
2017-10-23,986.72998046875,966.2999877929688,962.5,986.780029296875,3494100
2017-10-24,969.0,975.9000244140625,965.0,979.8499755859375,2723900
2017-10-25,978.0,972.9099731445312,966.239990234375,984.4400024414062,3033100
2017-10-26,980.3300170898438,972.4299926757812,968.5499877929688,982.9000244140625,5618700
2017-10-27,1058.1400146484375,1100.949951171875,1050.550048828125,1105.5799560546875,16565000
2017-10-30,1095.010009765625,1110.8499755859375,1093.56005859375,1122.7900390625,6613100
2017-10-31,1109.0,1105.280029296875,1101.1199951171875,1110.5400390625,3477000
2017-11-01,1105.4000244140625,1103.6800537109375,1096.739990234375,1108.969970703125,3755500
2017-11-02,1097.81005859375,1094.219970703125,1086.8699951171875,1101.93994140625,3684900
2017-11-03,1091.1500244140625,1111.5999755859375,1088.52001953125,1112.6800537109375,3751500
2017-11-06,1109.1500244140625,1120.6600341796875,1108.77001953125,1125.4100341796875,3381100
2017-11-07,1124.739990234375,1123.1700439453125,1117.5,1130.5999755859375,2689000
2017-11-08,1122.8199462890625,1132.8800048828125,1119.1099853515625,1135.5400390625,2581500
2017-11-09,1125.9599609375,1129.1300048828125,1115.77001953125,1129.6199951171875,3732700
2017-11-10,1126.0999755859375,1125.3499755859375,1124.06005859375,1131.75,2179900
2017-11-13,1123.0,1129.1700439453125,1122.3399658203125,1139.9000244140625,2918400
2017-11-14,1130.1099853515625,1136.8399658203125,1123.8900146484375,1138.0,3138400
2017-11-15,1127.010009765625,1126.68994140625,1121.6300048828125,1131.75,3928700
2017-11-16,1130.1600341796875,1137.2900390625,1130.050048828125,1138.1600341796875,2213300
2017-11-17,1138.280029296875,1129.8800048828125,1125.81005859375,1138.800048828125,2413400
2017-11-20,1129.77001953125,1126.31005859375,1122.550048828125,1133.4200439453125,2163900
2017-11-21,1132.8599853515625,1139.489990234375,1128.199951171875,1140.0,2479400
2017-11-22,1141.0,1156.1600341796875,1141.0,1160.27001953125,3555300
2017-11-24,1160.699951171875,1186.0,1160.699951171875,1186.8399658203125,3528000
2017-11-27,1202.6600341796875,1195.8299560546875,1191.1500244140625,1213.4100341796875,6744000
2017-11-28,1204.8800048828125,1193.5999755859375,1188.52001953125,1205.3399658203125,4559400
2017-11-29,1194.800048828125,1161.27001953125,1145.18994140625,1194.800048828125,9257500
2017-11-30,1167.0999755859375,1176.75,1160.0,1178.5699462890625,4509200
2017-12-01,1172.050048828125,1162.3499755859375,1152.0,1179.6500244140625,4107100
2017-12-04,1173.8499755859375,1133.949951171875,1128.0,1175.199951171875,5931900
2017-12-05,1128.260009765625,1141.5699462890625,1124.739990234375,1159.27001953125,4079800
2017-12-06,1137.989990234375,1152.3499755859375,1136.0799560546875,1155.8900146484375,2853300
2017-12-07,1156.5899658203125,1159.7900390625,1151.0,1163.18994140625,2511600
2017-12-08,1170.4000244140625,1162.0,1157.0999755859375,1172.7900390625,3050100
2017-12-11,1164.5999755859375,1168.9200439453125,1157.0,1169.9000244140625,2363500
2017-12-12,1166.510009765625,1165.0799560546875,1161.6099853515625,1173.5999755859375,2235900
2017-12-13,1170.0,1164.1300048828125,1160.27001953125,1170.8699951171875,2616800
2017-12-14,1163.7099609375,1174.260009765625,1162.449951171875,1177.9300537109375,3214300
2017-12-15,1179.030029296875,1179.1400146484375,1169.3299560546875,1182.75,4778600
2017-12-18,1187.3699951171875,1190.5799560546875,1180.9100341796875,1194.780029296875,2947600
2017-12-19,1189.1500244140625,1187.3800048828125,1179.1400146484375,1192.969970703125,2587800
2017-12-20,1190.5,1177.6199951171875,1176.0,1191.0,2371200
2017-12-21,1175.9000244140625,1174.760009765625,1167.6400146484375,1179.1700439453125,2123100
2017-12-22,1172.0799560546875,1168.3599853515625,1167.8299560546875,1174.6199951171875,1585100
2017-12-26,1168.3599853515625,1176.760009765625,1160.550048828125,1178.3199462890625,2005200
2017-12-27,1179.9100341796875,1182.260009765625,1175.6099853515625,1187.2900390625,1867200
2017-12-28,1189.0,1186.0999755859375,1184.3800048828125,1190.0999755859375,1841700
2017-12-29,1182.3499755859375,1169.469970703125,1167.5,1184.0,2688400
2018-01-02,1172.0,1189.010009765625,1170.510009765625,1190.0,2694500
2018-01-03,1188.300048828125,1204.199951171875,1188.300048828125,1205.489990234375,3108800
2018-01-04,1205.0,1209.5899658203125,1204.6600341796875,1215.8699951171875,3022100
2018-01-05,1217.510009765625,1229.1400146484375,1210.0,1229.1400146484375,3544700
2018-01-08,1236.0,1246.8699951171875,1232.030029296875,1253.0799560546875,4279500
2018-01-09,1256.9000244140625,1252.699951171875,1241.760009765625,1259.3299560546875,3661300
2018-01-10,1245.1500244140625,1254.3299560546875,1237.22998046875,1254.3299560546875,2686000
2018-01-11,1259.739990234375,1276.6800537109375,1256.4599609375,1276.77001953125,3125000
2018-01-12,1273.3900146484375,1305.199951171875,1273.3900146484375,1305.760009765625,5443700
2018-01-16,1323.0,1304.8599853515625,1292.300048828125,1339.93994140625,7220700
2018-01-17,1312.239990234375,1295.0,1280.8800048828125,1314.0,5253800
2018-01-18,1293.949951171875,1293.3199462890625,1284.02001953125,1304.5999755859375,4026900
2018-01-19,1312.0,1294.5799560546875,1292.989990234375,1313.0,4578500
2018-01-22,1297.1700439453125,1327.31005859375,1296.6600341796875,1327.449951171875,4140100
2018-01-23,1338.0899658203125,1362.5400390625,1337.3399658203125,1364.9000244140625,5169300
2018-01-24,1374.8199462890625,1357.510009765625,1338.0,1388.1600341796875,6807500
2018-01-25,1368.0,1377.949951171875,1357.6199951171875,1378.3399658203125,4753000
2018-01-26,1392.010009765625,1402.050048828125,1380.9100341796875,1402.530029296875,4857300
2018-01-29,1409.1800537109375,1417.6800537109375,1400.43994140625,1431.3900146484375,5701900
2018-01-30,1403.1700439453125,1437.8199462890625,1392.0,1439.25,5871900
2018-01-31,1451.300048828125,1450.8900146484375,1450.0400390625,1472.5799560546875,6424700
2018-02-01,1445.0,1390.0,1385.1400146484375,1459.8800048828125,9113800
2018-02-02,1477.3900146484375,1429.949951171875,1414.0,1498.0,11125700
2018-02-05,1402.6199951171875,1390.0,1320.719970703125,1458.97998046875,11495000
2018-02-06,1361.4599609375,1442.8399658203125,1351.7900390625,1443.989990234375,11066800
2018-02-07,1449.0,1416.780029296875,1415.1500244140625,1460.989990234375,7162700
2018-02-08,1429.6800537109375,1350.5,1349.93994140625,1433.75,8578600
2018-02-09,1373.489990234375,1339.5999755859375,1265.9300537109375,1383.5,14141500
2018-02-12,1364.6700439453125,1386.22998046875,1344.010009765625,1393.81005859375,6738900
2018-02-13,1385.9300537109375,1414.510009765625,1383.530029296875,1419.719970703125,5917900
2018-02-14,1406.25,1451.050048828125,1403.3599853515625,1452.06005859375,5959200
2018-02-15,1466.8900146484375,1461.760009765625,1436.8399658203125,1468.93994140625,5652700
2018-02-16,1457.3699951171875,1448.68994140625,1446.56005859375,1465.800048828125,4472600
2018-02-20,1446.489990234375,1468.3499755859375,1446.489990234375,1488.77001953125,6499200
2018-02-21,1485.0,1482.9200439453125,1478.9200439453125,1503.489990234375,6304400
2018-02-22,1495.3599853515625,1485.3399658203125,1475.760009765625,1502.5400390625,4858100
2018-02-23,1495.3399658203125,1500.0,1486.5,1500.0,4418100
2018-02-26,1509.199951171875,1521.949951171875,1507.0,1522.8399658203125,4955000
2018-02-27,1524.5,1511.97998046875,1507.2099609375,1526.780029296875,4808800
2018-02-28,1519.510009765625,1512.449951171875,1512.0,1528.699951171875,4515000
2018-03-01,1513.5999755859375,1493.449951171875,1465.0,1518.489990234375,6835200
2018-03-02,1469.0999755859375,1500.25,1455.010009765625,1501.050048828125,6587600
2018-03-05,1494.239990234375,1523.6099853515625,1481.0,1525.3800048828125,5233900
2018-03-06,1533.199951171875,1537.6400146484375,1528.0,1542.1300048828125,4561700
2018-03-07,1526.52001953125,1545.0,1522.510009765625,1545.9000244140625,4174100
2018-03-08,1550.0,1551.8599853515625,1545.25,1554.8800048828125,3862600
2018-03-09,1563.5,1578.8900146484375,1559.0799560546875,1578.93994140625,4534300
2018-03-12,1592.5999755859375,1598.3900146484375,1586.699951171875,1605.3299560546875,5174200
2018-03-13,1615.9599609375,1588.1800537109375,1578.010009765625,1617.5400390625,6531900
2018-03-14,1597.0,1591.0,1590.8900146484375,1606.43994140625,4259400
2018-03-15,1595.0,1582.3199462890625,1578.1099853515625,1596.9100341796875,4069700
2018-03-16,1583.449951171875,1571.6800537109375,1567.5,1589.43994140625,5425000
2018-03-19,1554.530029296875,1544.9300537109375,1525.3499755859375,1561.6600341796875,6580800
2018-03-20,1550.3399658203125,1586.510009765625,1545.4100341796875,1587.0,4581600
2018-03-21,1586.449951171875,1581.8599853515625,1563.1700439453125,1590.0,4750800
2018-03-22,1565.469970703125,1544.9200439453125,1542.4000244140625,1573.8499755859375,6320600
2018-03-23,1539.010009765625,1495.56005859375,1495.3599853515625,1549.02001953125,8006000
2018-03-26,1530.0,1555.8599853515625,1499.25,1556.989990234375,5624700
2018-03-27,1572.4000244140625,1497.050048828125,1482.3199462890625,1575.969970703125,6999600
2018-03-28,1447.0,1431.4200439453125,1386.1700439453125,1455.9000244140625,13705300
2018-03-29,1406.0,1447.3399658203125,1365.199951171875,1455.469970703125,12581100
2018-04-02,1417.6199951171875,1371.989990234375,1355.0,1421.3599853515625,10463600
2018-04-03,1391.3800048828125,1392.050048828125,1355.3299560546875,1414.0,10231200
2018-04-04,1358.239990234375,1410.5699462890625,1352.8800048828125,1415.3900146484375,6982300
2018-04-05,1441.989990234375,1451.75,1427.0699462890625,1459.56005859375,6413500
2018-04-06,1429.969970703125,1405.22998046875,1400.260009765625,1452.5,5882300
2018-04-09,1425.030029296875,1406.0799560546875,1402.5699462890625,1438.47998046875,4208200
2018-04-10,1431.989990234375,1436.219970703125,1415.699951171875,1438.3800048828125,4254100
2018-04-11,1439.43994140625,1427.050048828125,1424.8900146484375,1448.780029296875,3582500
2018-04-12,1439.5,1448.5,1435.06005859375,1452.1199951171875,3135000
2018-04-13,1449.1400146484375,1430.7900390625,1424.52001953125,1459.780029296875,3685300
2018-04-16,1445.0,1441.5,1427.47998046875,1447.0,2808600
2018-04-17,1462.300048828125,1503.8299560546875,1457.02001953125,1507.18994140625,5114400
2018-04-18,1514.6500244140625,1527.8399658203125,1504.1099853515625,1533.800048828125,5227500
2018-04-19,1543.219970703125,1556.9100341796875,1539.06005859375,1568.52001953125,6523700
2018-04-20,1561.199951171875,1527.489990234375,1516.0899658203125,1561.199951171875,5541600
2018-04-23,1546.68994140625,1517.8599853515625,1503.4100341796875,1548.0,4465400
2018-04-24,1535.800048828125,1460.0899658203125,1448.449951171875,1539.5,7494700
2018-04-25,1458.0,1460.1700439453125,1415.02001953125,1469.989990234375,6587300
2018-04-26,1485.010009765625,1517.9599609375,1478.5,1529.4200439453125,8801100
2018-04-27,1634.010009765625,1572.6199951171875,1567.3900146484375,1638.0999755859375,13053200
2018-04-30,1582.5,1566.1300048828125,1560.93994140625,1596.0,5464100
2018-05-01,1563.219970703125,1582.260009765625,1552.1800537109375,1585.0,4572100
2018-05-02,1580.97998046875,1569.6800537109375,1566.3599853515625,1588.5,4360300
2018-05-03,1560.010009765625,1572.0799560546875,1546.02001953125,1574.800048828125,4251900
2018-05-04,1562.449951171875,1580.949951171875,1562.18994140625,1584.9000244140625,3443600
2018-05-07,1589.3399658203125,1600.1400146484375,1587.8299560546875,1606.949951171875,3801900
2018-05-08,1595.0,1592.3900146484375,1582.510009765625,1596.8800048828125,3067900
2018-05-09,1600.0,1608.0,1592.0,1608.0,3637300
2018-05-10,1608.47998046875,1609.0799560546875,1603.43994140625,1615.5999755859375,2817500
2018-05-11,1610.989990234375,1602.9100341796875,1597.8900146484375,1611.0999755859375,2263900
2018-05-14,1604.0,1601.5400390625,1600.050048828125,1611.1800537109375,2509500
2018-05-15,1587.800048828125,1576.1199951171875,1565.219970703125,1587.800048828125,5077500
2018-05-16,1577.5,1587.280029296875,1576.6700439453125,1594.4300537109375,2570600
2018-05-17,1580.56005859375,1581.760009765625,1573.0,1594.0400390625,2147600
2018-05-18,1581.3299560546875,1574.3699951171875,1572.0999755859375,1583.5899658203125,2642600
2018-05-21,1585.0,1585.4599609375,1575.0,1592.050048828125,2925200
2018-05-22,1589.8900146484375,1581.4000244140625,1575.25,1589.8900146484375,2115600
2018-05-23,1571.050048828125,1601.8599853515625,1566.3399658203125,1601.8599853515625,3361900
2018-05-24,1598.030029296875,1603.0699462890625,1588.3800048828125,1608.239990234375,3430000
2018-05-25,1603.0,1610.1500244140625,1600.449951171875,1614.1199951171875,2698400
2018-05-29,1600.7099609375,1612.8699951171875,1600.1500244140625,1621.7900390625,3846500
2018-05-30,1618.0999755859375,1624.8900146484375,1612.9300537109375,1626.0,2907400
2018-05-31,1623.0,1629.6199951171875,1621.3499755859375,1635.0,3166300
2018-06-01,1637.030029296875,1641.5400390625,1635.0899658203125,1646.72998046875,3313400
2018-06-04,1648.9000244140625,1665.27001953125,1645.489990234375,1665.6800537109375,3187700
2018-06-05,1672.989990234375,1696.3499755859375,1670.06005859375,1699.0,4782200
2018-06-06,1704.510009765625,1695.75,1686.469970703125,1714.5,5473200
2018-06-07,1698.56005859375,1689.300048828125,1676.1099853515625,1699.9000244140625,3765700
2018-06-08,1681.1199951171875,1683.989990234375,1673.010009765625,1689.43994140625,2955100
2018-06-11,1681.510009765625,1689.1199951171875,1680.5899658203125,1694.239990234375,2335500
2018-06-12,1693.0,1698.75,1691.52001953125,1699.510009765625,2259200
2018-06-13,1702.81005859375,1704.8599853515625,1700.1199951171875,1713.75,3327500
2018-06-14,1713.47998046875,1723.8599853515625,1708.8699951171875,1724.800048828125,3174400
2018-06-15,1714.0,1715.969970703125,1708.52001953125,1720.8699951171875,4777600
2018-06-18,1706.260009765625,1723.7900390625,1702.56005859375,1726.739990234375,3107700
2018-06-19,1709.0400390625,1734.780029296875,1700.3900146484375,1736.1099853515625,4290100
2018-06-20,1742.5,1750.0799560546875,1741.3599853515625,1762.9300537109375,4332600
2018-06-21,1760.0,1730.219970703125,1717.56005859375,1763.0999755859375,4941100
2018-06-22,1742.6199951171875,1715.6700439453125,1711.9000244140625,1743.0,4075100
2018-06-25,1702.510009765625,1663.1500244140625,1646.31005859375,1705.0,7511200
2018-06-26,1672.3699951171875,1691.0899658203125,1663.3399658203125,1701.5699462890625,4386600
2018-06-27,1708.1099853515625,1660.510009765625,1660.0,1711.949951171875,4872200
2018-06-28,1672.5400390625,1701.449951171875,1661.1700439453125,1705.5,4529700
2018-06-29,1717.0,1699.800048828125,1694.3199462890625,1723.4100341796875,4543500
2018-07-02,1682.699951171875,1713.780029296875,1678.06005859375,1713.8900146484375,3185700
2018-07-03,1723.9599609375,1693.9599609375,1692.47998046875,1725.0,2177300
2018-07-05,1705.3800048828125,1699.72998046875,1682.1500244140625,1710.68994140625,2983100
2018-07-06,1696.0,1710.6300048828125,1691.6700439453125,1715.27001953125,2650300
2018-07-09,1724.050048828125,1739.02001953125,1716.22998046875,1739.56005859375,3012000
2018-07-10,1738.530029296875,1743.0699462890625,1731.0,1750.0,3002900
2018-07-11,1737.989990234375,1755.0,1734.0,1756.9599609375,3209800
2018-07-12,1764.510009765625,1796.6199951171875,1762.1800537109375,1798.0,4532700
2018-07-13,1803.9300537109375,1813.030029296875,1795.22998046875,1815.300048828125,4383200
2018-07-16,1821.949951171875,1822.489990234375,1814.449951171875,1841.949951171875,5466200
2018-07-17,1811.56005859375,1843.9300537109375,1797.3800048828125,1851.68994140625,5682900
2018-07-18,1848.0,1842.9200439453125,1831.27001953125,1858.8800048828125,4861900
2018-07-19,1829.4599609375,1812.969970703125,1811.27001953125,1841.0,4676900
2018-07-20,1825.010009765625,1813.699951171875,1810.06005859375,1834.8399658203125,3884400
2018-07-23,1812.2099609375,1802.0,1769.989990234375,1819.0,3888500
2018-07-24,1829.010009765625,1829.239990234375,1809.3800048828125,1840.0,4278700
2018-07-25,1829.300048828125,1863.6099853515625,1822.6400146484375,1863.8399658203125,3738200
2018-07-26,1839.0,1808.0,1804.5,1844.6800537109375,9924400
2018-07-27,1876.050048828125,1817.27001953125,1806.530029296875,1880.050048828125,9681000
2018-07-30,1827.3299560546875,1779.219970703125,1766.02001953125,1829.5,6562300
2018-07-31,1786.489990234375,1777.43994140625,1739.3199462890625,1801.8299560546875,5738700
2018-08-01,1784.0,1797.1700439453125,1776.02001953125,1798.43994140625,4153100
2018-08-02,1788.77001953125,1834.3299560546875,1786.0,1836.56005859375,4354700
2018-08-03,1837.739990234375,1823.2900390625,1821.5,1841.0,3460500
2018-08-06,1825.81005859375,1847.75,1818.9200439453125,1847.77001953125,3391800
2018-08-07,1854.530029296875,1862.47998046875,1846.27001953125,1869.719970703125,3377500
2018-08-08,1861.0,1886.52001953125,1854.5,1891.510009765625,3963000
2018-08-09,1882.0,1898.52001953125,1877.47998046875,1914.5699462890625,4860400
2018-08-10,1888.510009765625,1886.300048828125,1878.2099609375,1899.5,3639900
2018-08-13,1898.5,1896.199951171875,1893.6700439453125,1925.0,5531500
2018-08-14,1919.3900146484375,1919.6500244140625,1900.0,1921.010009765625,3986100
2018-08-15,1909.550048828125,1882.6199951171875,1869.7900390625,1916.2099609375,7700700
2018-08-16,1903.93994140625,1886.52001953125,1883.550048828125,1905.0,3957100
2018-08-17,1885.800048828125,1882.219970703125,1855.550048828125,1888.0,4104300
2018-08-20,1890.5699462890625,1876.7099609375,1866.06005859375,1891.75,2862000
2018-08-21,1880.0,1883.4200439453125,1874.4100341796875,1897.75,3105600
2018-08-22,1876.6400146484375,1904.9000244140625,1876.6400146484375,1905.800048828125,3080500
2018-08-23,1907.1700439453125,1902.9000244140625,1900.760009765625,1919.5,3563000
2018-08-24,1910.510009765625,1905.3900146484375,1902.5400390625,1916.010009765625,2800900
2018-08-27,1915.0,1927.6800537109375,1909.280029296875,1927.699951171875,3569000
2018-08-28,1937.72998046875,1932.8199462890625,1928.8199462890625,1941.780029296875,3100700
2018-08-29,1953.449951171875,1998.0999755859375,1948.93994140625,1998.68994140625,6531800
2018-08-30,1997.4200439453125,2002.3800048828125,1986.9000244140625,2025.5699462890625,7277300
2018-08-31,2007.0,2012.7099609375,2004.739990234375,2022.3800048828125,4204400
2018-09-04,2026.5,2039.510009765625,2013.0,2050.5,5721100
2018-09-05,2038.1099853515625,1994.8199462890625,1989.8900146484375,2040.3800048828125,8220600
2018-09-06,2006.510009765625,1958.31005859375,1935.2099609375,2007.5,7488700
2018-09-07,1938.7099609375,1952.0699462890625,1937.3499755859375,1975.199951171875,4892600
2018-09-10,1971.0,1939.010009765625,1931.52001953125,1973.0400390625,4544800
2018-09-11,1928.27001953125,1987.1500244140625,1917.0,1988.8800048828125,5033600
2018-09-12,1994.0,1990.0,1962.43994140625,2000.0,4414000
2018-09-13,2000.0,1989.8699951171875,1982.030029296875,2008.760009765625,3621500
2018-09-14,1992.9300537109375,1970.18994140625,1959.219970703125,1993.6500244140625,3642000
2018-09-17,1954.72998046875,1908.030029296875,1887.4100341796875,1956.8199462890625,7050200
2018-09-18,1918.6500244140625,1941.050048828125,1915.43994140625,1958.199951171875,4268700
2018-09-19,1940.5,1926.4200439453125,1904.9000244140625,1940.8299560546875,4056800
2018-09-20,1938.5799560546875,1944.300048828125,1932.25,1955.0,3154900
2018-09-21,1954.219970703125,1915.010009765625,1910.5,1957.31005859375,6855900
2018-09-24,1903.7900390625,1934.3599853515625,1865.0,1936.8800048828125,4213700
2018-09-25,1942.9000244140625,1974.550048828125,1938.8499755859375,1975.9100341796875,4538400
2018-09-26,1968.5,1974.8499755859375,1961.52001953125,1995.25,4313500
2018-09-27,1993.239990234375,2012.97998046875,1988.5799560546875,2016.1600341796875,4329400
2018-09-28,2004.4100341796875,2003.0,1996.4599609375,2026.52001953125,4085100
2018-10-01,2021.989990234375,2004.3599853515625,2003.5999755859375,2033.18994140625,3460500
2018-10-02,1999.989990234375,1971.31005859375,1965.77001953125,2013.3900146484375,5400700
2018-10-03,1981.699951171875,1952.760009765625,1949.81005859375,1989.699951171875,5253100
2018-10-04,1949.0,1909.4200439453125,1896.5699462890625,1956.0,7257000
2018-10-05,1917.989990234375,1889.6500244140625,1862.8299560546875,1929.0799560546875,6822300
2018-10-08,1874.0,1864.4200439453125,1830.6600341796875,1902.0,7393200
2018-10-09,1859.989990234375,1870.3199462890625,1852.3199462890625,1896.6800537109375,4772900
2018-10-10,1857.8900146484375,1755.25,1754.4100341796875,1858.56005859375,10988900
2018-10-11,1724.0,1719.3599853515625,1685.0999755859375,1755.4000244140625,13935900
2018-10-12,1808.0,1788.6099853515625,1742.530029296875,1808.949951171875,9444600
2018-10-15,1795.0,1760.949951171875,1734.22998046875,1795.050048828125,6437200
2018-10-16,1783.5,1819.9599609375,1761.550048828125,1823.8800048828125,5859900
2018-10-17,1842.7900390625,1831.72998046875,1807.0,1845.0,5295200
2018-10-18,1821.489990234375,1770.719970703125,1767.8699951171875,1830.1500244140625,5874000
2018-10-19,1785.1600341796875,1764.030029296875,1753.0,1809.0999755859375,5907200
2018-10-22,1784.0,1789.300048828125,1756.0,1809.5,4500000
2018-10-23,1742.239990234375,1768.699951171875,1714.0,1776.3399658203125,6723900
2018-10-24,1773.699951171875,1664.199951171875,1656.56005859375,1777.7099609375,6928400
2018-10-25,1703.3399658203125,1782.1700439453125,1692.010009765625,1794.81005859375,10285700
2018-10-26,1649.5899658203125,1642.81005859375,1603.0,1698.4599609375,14963800
2018-10-29,1660.0,1538.8800048828125,1495.0,1665.739990234375,13866100
2018-10-30,1486.1600341796875,1530.4200439453125,1476.3599853515625,1540.989990234375,12460100
2018-10-31,1569.989990234375,1598.010009765625,1565.0899658203125,1623.9100341796875,9390200
2018-11-01,1623.530029296875,1665.530029296875,1598.43994140625,1670.449951171875,8135500
2018-11-02,1678.5899658203125,1665.530029296875,1651.8299560546875,1697.43994140625,6955500
2018-11-05,1657.5699462890625,1627.800048828125,1596.3599853515625,1658.0899658203125,5624700
2018-11-06,1618.3499755859375,1642.81005859375,1614.550048828125,1665.0,4257400
2018-11-07,1673.0,1755.489990234375,1664.0799560546875,1759.22998046875,8192200
2018-11-08,1755.0,1754.9100341796875,1725.1099853515625,1784.0,6534900
2018-11-09,1732.5,1712.4300537109375,1701.8699951171875,1743.9200439453125,5902200
2018-11-12,1698.239990234375,1636.8499755859375,1630.010009765625,1708.550048828125,6806200
2018-11-13,1649.2900390625,1631.1700439453125,1613.75,1677.06005859375,5933300
2018-11-14,1656.3199462890625,1599.010009765625,1597.0699462890625,1673.0,6486900
2018-11-15,1581.010009765625,1619.43994140625,1546.510009765625,1624.8199462890625,8427300
2018-11-16,1587.5,1593.4100341796875,1573.1199951171875,1614.47998046875,6066100
2018-11-19,1577.010009765625,1512.2900390625,1503.3599853515625,1581.18994140625,7790000
2018-11-20,1437.5,1495.4599609375,1420.0,1534.75,10878800
2018-11-21,1542.989990234375,1516.72998046875,1515.0,1550.0,5716800
2018-11-23,1517.0,1502.06005859375,1501.81005859375,1536.199951171875,2707600
2018-11-26,1539.0,1581.3299560546875,1524.219970703125,1584.81005859375,6257700
2018-11-27,1575.989990234375,1581.4200439453125,1558.010009765625,1597.6500244140625,5783200
2018-11-28,1613.9200439453125,1677.75,1601.219970703125,1681.449951171875,8458700
2018-11-29,1674.989990234375,1673.5699462890625,1652.3299560546875,1689.989990234375,6613200
2018-11-30,1679.5,1690.1700439453125,1666.5,1696.0,5761800
2018-12-03,1769.4599609375,1772.3599853515625,1730.0,1778.3399658203125,6862300
2018-12-04,1756.0,1668.4000244140625,1665.0,1770.3399658203125,8694500
2018-12-06,1614.8699951171875,1699.18994140625,1609.8499755859375,1701.050048828125,8789400
2018-12-07,1705.0699462890625,1629.1300048828125,1625.4599609375,1718.9300537109375,7576100
2018-12-10,1623.8399658203125,1641.030029296875,1590.8699951171875,1657.989990234375,7494800
2018-12-11,1678.0,1643.239990234375,1619.5999755859375,1679.469970703125,6244700
2018-12-12,1669.0,1663.5400390625,1660.27001953125,1704.989990234375,6598000
2018-12-13,1680.0,1658.3800048828125,1641.5,1692.1199951171875,5271300
2018-12-14,1638.0,1591.9100341796875,1585.0,1642.5699462890625,6367200
2018-12-17,1566.0,1520.9100341796875,1505.010009765625,1576.1300048828125,8829800
2018-12-18,1540.0,1551.47998046875,1523.010009765625,1567.550048828125,6523000
2018-12-19,1543.050048828125,1495.0799560546875,1483.1800537109375,1584.530029296875,8792200
2018-12-20,1484.0,1460.8299560546875,1432.68994140625,1509.5,9991800
2018-12-21,1464.989990234375,1377.449951171875,1363.9599609375,1480.0,13640300
2018-12-24,1346.0,1343.9599609375,1307.0,1396.030029296875,7220000
2018-12-26,1368.8900146484375,1470.9000244140625,1363.010009765625,1473.1600341796875,10411800
2018-12-27,1454.199951171875,1461.6400146484375,1390.31005859375,1469.0,9722000
2018-12-28,1473.3499755859375,1478.02001953125,1449.0,1513.469970703125,8829000
2018-12-31,1510.800048828125,1501.969970703125,1487.0,1520.760009765625,6954500
2019-01-02,1465.199951171875,1539.1300048828125,1460.9300537109375,1553.3599853515625,7983100
2019-01-03,1520.010009765625,1500.280029296875,1497.1099853515625,1538.0,6975600
2019-01-04,1530.0,1575.3900146484375,1518.31005859375,1594.0,9182600
2019-01-07,1602.31005859375,1629.510009765625,1589.18994140625,1634.56005859375,7993200
2019-01-08,1664.68994140625,1656.5799560546875,1616.6099853515625,1676.6099853515625,8881400
2019-01-09,1652.97998046875,1659.4200439453125,1641.4000244140625,1667.800048828125,6348800
2019-01-10,1641.010009765625,1656.219970703125,1621.6199951171875,1663.25,6507700
2019-01-11,1640.550048828125,1640.56005859375,1636.219970703125,1660.2900390625,4686200
2019-01-14,1615.0,1617.2099609375,1595.1500244140625,1648.199951171875,6005900
2019-01-15,1632.0,1674.56005859375,1626.010009765625,1675.1600341796875,5998500
2019-01-16,1684.219970703125,1683.780029296875,1675.8800048828125,1705.0,6366900
2019-01-17,1680.0,1693.219970703125,1677.5,1700.1700439453125,4208900
2019-01-18,1712.0,1696.199951171875,1691.5400390625,1716.199951171875,6020500
2019-01-22,1681.0,1632.1700439453125,1610.199951171875,1681.8699951171875,6416800
2019-01-23,1656.0,1640.02001953125,1612.0,1657.4300537109375,5225200
2019-01-24,1641.0699462890625,1654.9300537109375,1631.780029296875,1657.260009765625,4089900
2019-01-25,1670.5,1670.5699462890625,1661.6099853515625,1683.47998046875,4945900
2019-01-28,1643.5899658203125,1637.8900146484375,1614.0899658203125,1645.0,4837700
2019-01-29,1631.27001953125,1593.8800048828125,1590.719970703125,1632.3800048828125,4632800
2019-01-30,1623.0,1670.4300537109375,1619.6800537109375,1676.949951171875,5783800
2019-01-31,1692.8499755859375,1718.72998046875,1679.0799560546875,1736.4100341796875,10910300
2019-02-01,1638.8800048828125,1626.22998046875,1622.010009765625,1673.06005859375,11506200
2019-02-04,1623.0,1633.31005859375,1613.5,1649.6300048828125,4929100
2019-02-05,1643.3399658203125,1658.81005859375,1642.5,1665.260009765625,4453100
2019-02-06,1670.75,1640.260009765625,1633.3399658203125,1672.260009765625,3939900
2019-02-07,1625.0,1614.3699951171875,1592.9100341796875,1625.5400390625,4626600
2019-02-08,1586.0,1588.219970703125,1566.760009765625,1588.5899658203125,5657500
2019-02-11,1600.97998046875,1591.0,1586.0,1609.2900390625,3317300
2019-02-12,1604.0,1638.010009765625,1598.8800048828125,1639.4000244140625,4858600
